wine_id,wine_type,quality
4164,white,6
4165,white,7
4166,white,6
4167,white,6
4168,white,8
4169,white,7
4170,white,5
4171,white,6
4172,white,6
4173,white,6
4174,white,6
4175,white,6
4176,white,6
4177,white,6
4178,white,6
4179,white,7
4180,white,6
4181,white,6
4182,white,6
4183,white,5
4184,white,5
4185,white,5
4186,white,4
4187,white,5
4188,white,6
4189,white,7
4190,white,6
4191,white,6
4192,white,5
4193,white,5
4194,white,5
4195,white,8
4196,white,6
4197,white,6
4198,white,5
4199,white,5
4200,white,5
4201,white,6
4202,white,6
4203,white,5
4204,white,7
4205,white,6
4206,white,5
4207,white,5
4208,white,6
4209,white,5
4210,white,6
4211,white,4
4212,white,6
4213,white,5
4214,white,5
4215,white,5
4216,white,8
4217,white,6
4218,white,6
4219,white,5
4220,white,5
4221,white,5
4222,white,6
4223,white,6
4224,white,6
4225,white,6
4226,white,8
4227,white,6
4228,white,7
4229,white,5
4230,white,5
4231,white,6
4232,white,6
4233,white,6
4234,white,5
4235,white,6
4236,white,5
4237,white,6
4238,white,6
4239,white,5
4240,white,5
4241,white,6
4242,white,6
4243,white,6
4244,white,5
4245,white,5
4246,white,6
4247,white,5
4248,white,6
4249,white,5
4250,white,7
4251,white,7
4252,white,6
4253,white,6
4254,white,6
4255,white,5
4256,white,7
4257,white,7
4258,white,6
4259,white,6
4260,white,6
4261,white,6
4262,white,6
4263,white,6
4264,white,6
4265,white,6
4266,white,6
4267,white,6
4268,white,5
4269,white,5
4270,white,5
4271,white,7
4272,white,5
4273,white,5
4274,white,6
4275,white,7
4276,white,7
4277,white,6
4278,white,6
4279,white,7
4280,white,6
4281,white,5
4282,white,6
4283,white,6
4284,white,6
4285,white,6
4286,white,5
4287,white,6
4288,white,7
4289,white,6
4290,white,7
4291,white,7
4292,white,5
4293,white,7
4294,white,5
4295,white,7
4296,white,6
4297,white,6
4298,white,7
4299,white,6
4300,white,6
4301,white,7
4302,white,6
4303,white,6
4304,white,5
4305,white,7
4306,white,6
4307,white,5
4308,white,6
4309,white,7
4310,white,7
4311,white,6
4312,white,5
4313,white,6
4314,white,5
4315,white,7
4316,white,5
4317,white,6
4318,white,6
4319,white,6
4320,white,7
4321,white,5
4322,white,5
4323,white,5
4324,white,6
4325,white,5
4326,white,7
4327,white,5
4328,white,6
4329,white,6
4330,white,4
4331,white,5
4332,white,7
4333,white,5
4334,white,5
4335,white,5
4337,white,5
4338,white,4
4339,white,6
4340,white,6
4341,white,5
4342,white,6
4343,white,5
4344,white,7
4345,white,6
4346,white,6
4347,white,6
4348,white,7
4349,white,6
4350,white,6
4351,white,6
4352,white,6
4353,white,6
4354,white,6
4355,white,6
4356,white,8
4357,white,7
4358,white,5
4359,white,7
4360,white,6
4361,white,5
4362,white,7
4364,white,8
4365,white,6
4366,white,7
4367,white,6
4368,white,6
4369,white,6
4370,white,5
4371,white,7
4372,white,6
4373,white,6
4374,white,5
4375,white,7
4376,white,6
4377,white,8
4378,white,7
4379,white,4
4380,white,5
4381,white,6
4382,white,5
4383,white,6
4384,white,6
4385,white,6
4386,white,6
4387,white,7
4388,white,6
4389,white,5
4390,white,5
4391,white,6
4392,white,6
4393,white,5
4394,white,5
4395,white,7
4396,white,6
4397,white,6
4398,white,6
4399,white,6
4400,white,6
4401,white,6
4402,white,6
4403,white,6
4404,white,6
4405,white,6
4406,white,6
4407,white,6
4408,white,5
4409,white,6
4410,white,6
4411,white,6
4412,white,6
4413,white,7
4414,white,6
4415,white,6
4416,white,5
4417,white,7
4418,white,8
4419,white,6
4420,white,5
4421,white,7
4422,white,6
4423,white,6
4424,white,5
4425,white,6
4426,white,6
4427,white,6
4428,white,5
4429,white,6
4430,white,6
4431,white,6
4432,white,6
4433,white,5
4434,white,6
4435,white,8
4436,white,6
4437,white,8
4438,white,5
4439,white,7
4440,white,5
4441,white,6
4442,white,6
4443,white,6
4444,white,6
4445,white,5
4446,white,6
4447,white,6
4448,white,7
4449,white,5
4450,white,5
4451,white,6
4452,white,6
4453,white,5
4454,white,5
4455,white,6
4456,white,4
4457,white,6
4458,white,8
4459,white,5
4460,white,6
4461,white,8
4462,white,6
4463,white,7
4464,white,4
4465,white,6
4466,white,6
4467,white,6
4468,white,4
4469,white,6
4470,white,5
4471,white,5
4472,white,6
4473,white,7
4474,white,6
4475,white,5
4476,white,5
4477,white,6
4478,white,6
4479,white,6
4480,white,4
4481,white,5
4482,white,5
4483,white,5
4484,white,5
4485,white,7
4486,white,5
4487,white,6
4488,white,8
4489,white,6
4490,white,8
4491,white,6
4492,white,5
4493,white,5
4494,white,5
4495,white,5
4496,white,7
4497,white,5
4498,white,6
4499,white,5
4500,white,5
4501,white,8
4502,white,7
4503,white,5
4504,white,7
4505,white,6
4506,white,6
4507,white,7
4508,white,5
4509,white,5
4510,white,7
4511,white,7
4512,white,5
4513,white,6
4514,white,8
4515,white,6
4516,white,5
4517,white,6
4518,white,6
4519,white,5
4520,white,5
4521,white,6
4522,white,6
4523,white,6
4524,white,6
4525,white,6
4526,white,5
4527,white,6
4528,white,4
4529,white,7
4530,white,6
4531,white,5
4532,white,7
4533,white,6
4534,white,6
4535,white,6
4536,white,6
4537,white,5
4538,white,8
4539,white,5
4540,white,6
4541,white,5
4542,white,7
4543,white,6
4544,white,6
4545,white,6
4546,white,4
4547,white,6
4548,white,5
4549,white,5
4550,white,7
4551,white,6
4552,white,4
4553,white,6
4554,white,6
4555,white,5
4556,white,7
4557,white,5
4558,white,7
4559,white,5
4560,white,6
4561,white,7
4562,white,7
4563,white,5
4564,white,5
4565,white,5
4566,white,6
4567,white,6
4568,white,7
4569,white,7
4570,white,7
4571,white,5
4572,white,6
4573,white,6
4574,white,6
4575,white,5
4576,white,7
4577,white,7
4578,white,6
4579,white,6
4580,white,6
4581,white,7
4582,white,7
4584,white,5
4585,white,6
4586,white,6
4587,white,5
4588,white,6
4589,white,6
4590,white,7
4591,white,6
4592,white,6
4593,white,6
4594,white,5
4595,white,6
4596,white,6
4597,white,6
4598,white,5
4599,white,6
4600,white,7
4601,white,5
4602,white,5
4603,white,5
4604,white,5
4605,white,5
4606,white,6
4607,white,5
4608,white,5
4609,white,5
4610,white,5
4611,white,6
4612,white,5
4613,white,5
4614,white,7
4615,white,5
4616,white,7
4617,white,6
4618,white,5
4619,white,5
4620,white,6
4621,white,6
4622,white,6
4623,white,6
4624,white,6
4625,white,6
4626,white,6
4627,white,8
4628,white,7
4629,white,5
4630,white,5
4631,white,7
4632,white,5
4633,white,6
4634,white,6
4635,white,5
4636,white,5
4637,white,6
4638,white,5
4639,white,5
4640,white,8
4641,white,6
4642,white,7
4643,white,6
4644,white,5
4645,white,6
4646,white,6
4647,white,6
4648,white,5
4649,white,5
4650,white,7
4651,white,5
4652,white,7
4653,white,5
4654,white,7
4655,white,7
4656,white,7
4657,white,6
4658,white,6
4659,white,5
4660,white,5
4661,white,5
4662,white,6
4663,white,7
4664,white,6
4665,white,4
4666,white,6
4667,white,6
4668,white,5
4669,white,5
4670,white,6
4671,white,5
4672,white,5
4673,white,6
4674,white,7
4675,white,5
4676,white,6
4677,white,6
4678,white,6
4679,white,6
4680,white,5
4681,white,5
4682,white,8
4683,white,6
4684,white,4
4685,white,7
4686,white,5
4687,white,5
4688,white,5
4689,white,5
4690,white,6
4691,white,6
4692,white,7
4693,white,6
4694,white,5
4695,white,5
4696,white,6
4697,white,4
4698,white,7
4699,white,6
4700,white,6
4701,white,5
4702,white,6
4703,white,5
4704,white,6
4705,white,6
4706,white,6
4707,white,5
4708,white,6
4709,white,5
4710,white,6
4711,white,7
4712,white,7
4713,white,5
4714,white,4
4715,white,7
4716,white,5
4717,white,6
4718,white,7
4719,white,7
4720,white,6
4721,white,5
4722,white,6
4723,white,7
4724,white,7
4725,white,7
4726,white,5
4727,white,5
4728,white,6
4729,white,5
4730,white,6
4731,white,6
4732,white,6
4733,white,6
4734,white,5
4735,white,8
4736,white,5
4737,white,7
4738,white,7
4739,white,6
4740,white,7
4741,white,5
4742,white,7
4743,white,6
4744,white,5
4745,white,6
4746,white,5
4747,white,7
4748,white,6
4749,white,7
4750,white,7
4751,white,5
4752,white,6
4753,white,6
4754,white,6
4755,white,6
4756,white,6
4757,white,5
4758,white,7
4759,white,6
4760,white,6
4761,white,7
4762,white,5
4763,white,5
4764,white,6
4765,white,5
4766,white,6
4767,white,8
4768,white,8
4769,white,6
4770,white,5
4771,white,6
4772,white,5
4773,white,6
4774,white,5
4775,white,5
4776,white,7
4777,white,7
4778,white,5
4779,white,6
4780,white,6
4781,white,7
4782,white,6
4783,white,7
4784,white,4
4785,white,7
4786,white,6
4787,white,6
4788,white,6
4789,white,7
4790,white,6
4791,white,5
4792,white,7
4793,white,7
4794,white,6
4795,white,6
4796,white,7
4797,white,6
4798,white,5
4799,white,7
4800,white,5
4801,white,5
4802,white,6
4803,white,5
4804,white,6
4805,white,6
4806,white,7
4807,white,6
4808,white,5
4809,white,6
4810,white,7
4811,white,6
4812,white,7
4813,white,5
4814,white,5
4815,white,6
4816,white,6
4817,white,7
4818,white,6
4819,white,6
4820,white,6
4821,white,7
4822,white,6
4823,white,6
4824,white,6
4825,white,5
4826,white,3
4827,white,5
4828,white,6
4829,white,7
4830,white,4
4831,white,5
4832,white,8
4833,white,6
4834,white,6
4835,white,7
4836,white,7
4837,white,4
4838,white,7
4839,white,6
4840,white,6
4841,white,5
4842,white,7
4843,white,5
4844,white,5
4845,white,9
4846,white,6
4847,white,6
4848,white,5
4849,white,6
4850,white,5
4851,white,5
4852,white,6
4853,white,5
4854,white,5
4855,white,6
4856,white,7
4857,white,6
4858,white,6
4859,white,6
4860,white,6
4861,white,5
4862,white,5
4863,white,6
4864,white,6
4865,white,6
4866,white,7
4867,white,6
4868,white,5
4869,white,6
4870,white,5
4871,white,5
4872,white,5
4873,white,5
4874,white,6
4875,white,7
4876,white,6
4877,white,5
4878,white,6
4879,white,7
4880,white,6
4881,white,7
4882,white,4
4883,white,6
4884,white,5
4885,white,5
4886,white,5
4887,white,6
4888,white,6
4889,white,6
4890,white,5
4891,white,5
4892,white,7
4893,white,6
4894,white,5
4895,white,6
4896,white,6
4897,white,4
4898,white,6
4899,white,5
4900,white,5
4901,white,5
4902,white,6
4903,white,6
4904,white,5
4905,white,4
4906,white,5
4907,white,8
4908,white,8
4909,white,6
4910,white,5
4911,white,6
4913,white,5
4914,white,5
4915,white,7
4916,white,6
4917,white,6
4918,white,5
4919,white,7
4920,white,5
4921,white,8
4922,white,7
4923,white,4
4924,white,6
4925,white,7
4926,white,7
4927,white,5
4928,white,6
4929,white,5
4930,white,6
4931,white,5
4932,white,7
4933,white,5
4934,white,5
4935,white,6
4936,white,5
4937,white,5
4938,white,5
4939,white,5
4940,white,7
4941,white,5
4942,white,5
4943,white,5
4944,white,7
4945,white,4
4946,white,7
4947,white,5
4948,white,5
4949,white,5
4950,white,6
4951,white,6
4952,white,6
4953,white,5
4954,white,7
4955,white,5
4956,white,6
4957,white,6
4958,white,6
4959,white,5
4960,white,5
4961,white,5
4962,white,6
4963,white,7
4964,white,5
4965,white,6
4966,white,6
4967,white,6
4968,white,6
4969,white,6
4970,white,5
4971,white,6
4972,white,6
4973,white,5
4974,white,6
4975,white,5
4976,white,5
4977,white,5
4978,white,7
4979,white,6
4980,white,6
4981,white,7
4982,white,5
4983,white,6
4984,white,6
4985,white,6
4986,white,6
4987,white,7
4988,white,7
4989,white,8
4990,white,5
4991,white,7
4992,white,6
4993,white,6
4994,white,7
4995,white,6
4996,white,5
4997,white,6
4998,white,5
4999,white,6
5000,white,6
5001,white,5
5002,white,5
5003,white,7
5004,white,6
5005,white,6
5006,white,4
5007,white,7
5008,white,5
5009,white,7
5010,white,6
5011,white,6
5012,white,6
5013,white,5
5014,white,6
5015,white,6
5016,white,5
5017,white,5
5018,white,6
5019,white,6
5020,white,4
5021,white,5
5022,white,6
5023,white,7
5024,white,6
5025,white,6
5026,white,5
5027,white,5
5028,white,6
5029,white,7
5030,white,6
5031,white,6
5032,white,5
5033,white,5
5034,white,5
5035,white,6
5036,white,6
5037,white,6
5038,white,6
5039,white,5
5040,white,5
5041,white,6
5042,white,6
5043,white,6
5044,white,7
5045,white,5
5046,white,5
5047,white,5
5048,white,5
5049,white,7
5050,white,5
5051,white,5
5052,white,5
5053,white,6
5054,white,6
5055,white,6
5056,white,7
5057,white,7
5058,white,6
5059,white,6
5060,white,4
5061,white,6
5062,white,5
5063,white,7
5064,white,5
5065,white,6
5066,white,6
5067,white,6
5068,white,5
5069,white,6
5070,white,6
5071,white,7
5072,white,7
5073,white,6
5074,white,5
5075,white,6
5076,white,6
5077,white,5
5078,white,6
5079,white,7
5080,white,5
5081,white,5
5082,white,5
5083,white,5
5084,white,7
5085,white,8
5086,white,6
5087,white,6
5088,white,7
5089,white,7
5090,white,7
5091,white,5
5092,white,5
5093,white,5
5094,white,6
5095,white,6
5096,white,6
5097,white,5
5098,white,7
5099,white,5
5100,white,5
5101,white,5
5102,white,6
5103,white,5
5104,white,5
5105,white,5
5106,white,6
5107,white,8
5108,white,7
5109,white,6
5110,white,5
5111,white,5
5112,white,7
5113,white,5
5114,white,7
5115,white,6
5116,white,6
5117,white,6
5118,white,7
5119,white,6
5120,white,6
5121,white,5
5122,white,8
5123,white,6
5124,white,5
5125,white,6
5126,white,7
5127,white,6
5128,white,6
5129,white,6
5130,white,6
5131,white,5
5132,white,7
5133,white,5
5134,white,5
5135,white,7
5136,white,7
5137,white,6
5138,white,5
5139,white,6
5140,white,6
5141,white,5
5142,white,5
5143,white,6
5144,white,6
5145,white,6
5146,white,6
5147,white,5
5148,white,6
5149,white,6
5150,white,7
5151,white,6
5152,white,6
5153,white,6
5154,white,7
5155,white,5
5156,white,5
5157,white,7
5158,white,5
5159,white,6
5160,white,5
5161,white,6
5162,white,7
5163,white,5
5164,white,7
5165,white,7
5166,white,6
5167,white,6
5168,white,6
5169,white,5
5170,white,6
5171,white,6
5172,white,6
5173,white,5
5174,white,5
5175,white,5
5176,white,6
5177,white,6
5178,white,6
5179,white,5
5180,white,7
5181,white,6
5182,white,7
5183,white,5
5184,white,6
5185,white,7
5186,white,7
5187,white,6
5188,white,6
5189,white,7
5190,white,7
5191,white,8
5192,white,6
5193,white,5
5194,white,5
5195,white,5
5196,white,6
5197,white,6
5198,white,4
5199,white,7
5200,white,6
5201,white,5
5202,white,6
5203,white,5
5204,white,4
5205,white,5
5206,white,6
5207,white,7
5208,white,5
5209,white,7
5210,white,7
5211,white,6
5212,white,7
5213,white,6
5214,white,6
5215,white,7
5216,white,7
5217,white,6
5218,white,8
5219,white,7
5220,white,7
5221,white,7
5222,white,6
5223,white,7
5224,white,5
5225,white,6
5226,white,6
5227,white,6
5228,white,5
5229,white,5
5230,white,5
5231,white,4
5232,white,8
5233,white,5
5234,white,6
5235,white,6
5236,white,8
5237,white,4
5238,white,6
5239,white,5
5240,white,6
5241,white,5
5242,white,6
5243,white,7
5244,white,5
5245,white,6
5246,white,5
5247,white,5
5248,white,6
5249,white,6
5250,white,3
5251,white,6
5252,white,5
5253,white,6
5254,white,5
5255,white,5
5256,white,5
5257,white,6
5258,white,5
5259,white,5
5260,white,6
5261,white,6
5262,white,5
5263,white,6
5264,white,6
5265,white,6
5266,white,7
5267,white,7
5268,white,7
5269,white,6
5270,white,5
5271,white,6
5272,white,6
5273,white,6
5274,white,5
5275,white,6
5276,white,5
5277,white,6
5278,white,5
5279,white,5
5280,white,7
5281,white,6
5282,white,7
5283,white,6
5284,white,5
5285,white,6
5286,white,5
5287,white,5
5288,white,6
5289,white,7
5290,white,5
5291,white,6
5292,white,4
5293,white,7
5294,white,4
5295,white,7
5296,white,6
5297,white,6
5298,white,5
5299,white,7
5300,white,7
5301,white,6
5302,white,7
5303,white,5
5304,white,6
5305,white,6
5306,white,5
5307,white,7
5308,white,6
5309,white,6
5310,white,5
5311,white,6
5312,white,5
5313,white,7
5314,white,4
5315,white,4
5316,white,7
5317,white,8
5318,white,6
5319,white,6
5320,white,7
5321,white,5
5322,white,7
5323,white,6
5324,white,7
5325,white,6
5326,white,5
5327,white,5
5328,white,7
5329,white,5
5330,white,6
5331,white,6
5332,white,5
5333,white,6
5334,white,5
5335,white,5
5336,white,5
5337,white,5
5338,white,6
5339,white,6
5340,white,7
5341,white,6
5342,white,7
5343,white,6
5344,white,6
5345,white,6
5346,white,7
5347,white,5
5348,white,7
5349,white,4
5350,white,7
5351,white,6
5352,white,6
5353,white,6
5354,white,7
5355,white,6
5356,white,6
5357,white,7
5358,white,7
5359,white,5
5360,white,7
5361,white,6
5362,white,7
5363,white,5
5364,white,7
5365,white,6
5366,white,6
5367,white,8
5368,white,4
5369,white,6
5370,white,6
5371,white,5
5372,white,7
5373,white,5
5374,white,6
5375,white,5
5376,white,5
5377,white,6
5378,white,7
5379,white,6
5380,white,5
5381,white,6
5382,white,5
5383,white,8
5384,white,6
5385,white,5
5386,white,7
5387,white,7
5388,white,7
5389,white,7
5390,white,5
5391,white,5
5392,white,6
5393,white,6
5394,white,7
5395,white,6
5396,white,5
5397,white,7
5398,white,6
5399,white,5
5400,white,6
5401,white,5
5402,white,4
5403,white,5
5404,white,6
5405,white,5
5406,white,6
5407,white,6
5408,white,5
5409,white,6
5410,white,6
5411,white,7
5412,white,6
5413,white,6
5414,white,6
5415,white,6
5416,white,6
5417,white,7
5418,white,6
5419,white,5
5420,white,5
5421,white,7
5422,white,5
5423,white,6
5424,white,6
5425,white,7
5426,white,5
5427,white,6
5428,white,5
5429,white,7
5430,white,5
5431,white,8
5432,white,6
5433,white,6
5434,white,7
5435,white,6
5436,white,6
5437,white,5
5438,white,6
5439,white,6
5440,white,6
5441,white,5
5442,white,6
5443,white,5
5444,white,5
5445,white,6
5446,white,6
5447,white,6
5448,white,6
5449,white,7
5450,white,8
5451,white,6
5452,white,5
5453,white,5
5454,white,5
5455,white,8
5456,white,5
5457,white,5
5458,white,5
5459,white,6
5460,white,5
5461,white,5
5462,white,6
5463,white,6
5464,white,6
5465,white,5
5466,white,6
5467,white,6
5468,white,6
5469,white,7
5470,white,6
5471,white,6
5472,white,6
5473,white,7
5474,white,5
5475,white,6
5476,white,6
5477,white,5
5478,white,7
5479,white,5
5480,white,7
5481,white,5
5482,white,6
5483,white,5
5484,white,5
5485,white,6
5486,white,5
5487,white,5
5488,white,6
5489,white,6
5490,white,5
5491,white,4
5492,white,7
5493,white,6
5494,white,6
5495,white,7
5496,white,4
5497,white,5
5498,white,5
5499,white,5
5500,white,7
5501,white,7
5502,white,5
5503,white,5
5504,white,4
5505,white,6
5506,white,6
5507,white,7
5508,white,6
5509,white,6
5510,white,5
5511,white,7
5512,white,5
5513,white,6
5514,white,6
5515,white,7
5516,white,5
5517,white,6
5518,white,6
5519,white,5
5520,white,8
5521,white,7
5522,white,7
5523,white,5
5524,white,6
5525,white,7
5526,white,6
5527,white,5
5528,white,5
5529,white,4
5530,white,4
5531,white,7
5532,white,5
5533,white,7
5534,white,5
5535,white,6
5536,white,5
5537,white,5
5538,white,5
5539,white,6
5540,white,6
5541,white,6
5542,white,4
5543,white,4
5544,white,5
5545,white,6
5546,white,4
5547,white,6
5548,white,6
5549,white,6
5550,white,6
5551,white,4
5552,white,6
5553,white,6
5554,white,4
5555,white,6
5556,white,6
5557,white,6
5558,white,4
5559,white,5
5560,white,5
5561,white,6
5562,white,7
5563,white,6
5564,white,5
5565,white,7
5566,white,6
5567,white,6
5568,white,5
5569,white,5
5570,white,7
5571,white,5
5572,white,5
5573,white,5
5574,white,5
5575,white,5
5577,white,6
5578,white,6
5579,white,5
5580,white,5
5581,white,6
5582,white,5
5583,white,6
5584,white,6
5585,white,5
5586,white,6
5587,white,5
5588,white,4
5589,white,6
5590,white,5
5591,white,6
5592,white,6
5593,white,7
5594,white,6
5595,white,6
5596,white,6
5597,white,5
5598,white,5
5599,white,5
5600,white,5
5601,white,6
5602,white,6
5603,white,6
5604,white,7
5605,white,6
5606,white,6
5607,white,5
5608,white,7
5609,white,6
5610,white,7
5611,white,5
5612,white,6
5613,white,6
5614,white,8
5615,white,5
5616,white,6
5617,white,7
5618,white,6
5619,white,5
5620,white,6
5621,white,6
5622,white,5
5623,white,5
5624,white,6
5625,white,6
5626,white,5
5627,white,7
5628,white,7
5629,white,5
5630,white,6
5631,white,6
5632,white,5
5633,white,6
5634,white,6
5635,white,5
5636,white,6
5637,white,7
5638,white,6
5639,white,5
5640,white,6
5641,white,6
5642,white,6
5643,white,6
5644,white,6
5645,white,6
5646,white,6
5647,white,5
5648,white,6
5649,white,5
5650,white,6
5651,white,7
5652,white,7
5653,white,5
5654,white,5
5655,white,7
5656,white,6
5657,white,6
5658,white,6
5659,white,6
5660,white,7
5661,white,7
5662,white,5
5663,white,5
5664,white,4
5665,white,6
5666,white,5
5667,white,6
5668,white,6
5669,white,7
5670,white,6
5671,white,5
5672,white,6
5673,white,5
5674,white,6
5675,white,6
5676,white,6
5677,white,6
5678,white,5
5679,white,6
5680,white,3
5681,white,6
5682,white,6
5683,white,5
5684,white,6
5685,white,7
5686,white,6
5687,white,7
5688,white,5
5689,white,6
5690,white,5
5691,white,4
5692,white,7
5693,white,5
5694,white,6
5695,white,6
5696,white,6
5697,white,6
5698,white,5
5699,white,6
5700,white,6
5701,white,6
5702,white,5
5703,white,7
5704,white,7
5705,white,5
5706,white,6
5707,white,4
5708,white,6
5709,white,5
5711,white,6
5712,white,5
5713,white,6
5714,white,7
5715,white,6
5716,white,6
5717,white,6
5718,white,6
5719,white,5
5720,white,5
5721,white,5
5722,white,6
5723,white,7
5724,white,6
5725,white,6
5726,white,6
5727,white,7
5728,white,5
5729,white,6
5730,white,6
5731,white,6
5732,white,6
5733,white,6
5734,white,6
5735,white,5
5736,white,8
5737,white,6
5738,white,5
5739,white,7
5740,white,6
5741,white,6
5742,white,6
5743,white,7
5744,white,5
5745,white,6
5746,white,5
5747,white,6
5748,white,5
5749,white,6
5750,white,6
5751,white,6
5752,white,7
5753,white,6
5754,white,6
5755,white,6
5756,white,6
5757,white,6
5758,white,7
5759,white,7
5760,white,5
5761,white,5
5762,white,7
5763,white,4
5764,white,7
5765,white,6
5766,white,5
5767,white,7
5768,white,5
5769,white,7
5770,white,6
5771,white,5
5772,white,6
5773,white,5
5774,white,5
5775,white,5
5776,white,4
5777,white,5
5778,white,4
5779,white,6
5780,white,7
5781,white,6
5782,white,7
5783,white,5
5784,white,5
5785,white,5
5786,white,6
5787,white,7
5788,white,8
5789,white,5
5790,white,3
5791,white,7
5792,white,6
5793,white,5
5794,white,6
5795,white,5
5796,white,7
5797,white,5
5798,white,6
5799,white,5
5800,white,6
5801,white,3
5802,white,5
5803,white,5
5804,white,5
5805,white,7
5806,white,5
5807,white,6
5808,white,7
5809,white,6
5810,white,5
5811,white,5
5812,white,5
5813,white,4
5814,white,5
5815,white,5
5816,white,6
5817,white,6
5818,white,7
5819,white,6
5820,white,6
5821,white,6
5822,white,5
5823,white,6
5824,white,6
5825,white,6
5826,white,6
5827,white,7
5828,white,5
5829,white,6
5830,white,5
5831,white,6
5832,white,7
5833,white,6
5834,white,7
5835,white,6
5836,white,6
5837,white,6
5839,white,5
5840,white,5
5841,white,5
5842,white,6
5844,white,6
5845,white,5
5846,white,6
5847,white,6
5848,white,6
5849,white,6
5850,white,6
5851,white,7
5852,white,6
5853,white,5
5854,white,6
5855,white,5
5856,white,5
5857,white,6
5858,white,6
5859,white,4
5860,white,5
5861,white,6
5862,white,5
5863,white,6
5864,white,5
5865,white,5
5866,white,7
5867,white,6
5868,white,7
5869,white,6
5870,white,6
5871,white,5
5872,white,5
5873,white,6
5874,white,6
5875,white,6
5876,white,6
5877,white,6
5878,white,6
5879,white,6
5880,white,7
5881,white,5
5882,white,5
5883,white,6
5884,white,5
5885,white,5
5886,white,7
5887,white,5
5888,white,5
5889,white,5
5890,white,5
5891,white,6
5892,white,5
5893,white,5
5894,white,7
5895,white,7
5896,white,6
5897,white,5
5898,white,7
5899,white,6
5900,white,7
5901,white,6
5902,white,7
5903,white,7
5904,white,5
5905,white,6
5906,white,4
5907,white,6
5908,white,6
5909,white,6
5910,white,5
5911,white,5
5912,white,6
5913,white,7
5914,white,6
5915,white,6
5916,white,6
5917,white,6
5918,white,5
5919,white,3
5920,white,7
5921,white,5
5922,white,7
5923,white,6
5924,white,6
5925,white,5
5926,white,6
5927,white,6
5928,white,7
5929,white,6
5930,white,5
5931,white,6
5932,white,7
5933,white,5
5934,white,7
5935,white,5
5936,white,6
5937,white,7
5938,white,6
5939,white,6
5940,white,5
5941,white,5
5942,white,5
5943,white,6
5944,white,6
5945,white,7
5946,white,5
5947,white,7
5948,white,6
5949,white,5
5950,white,6
5951,white,5
5952,white,5
5953,white,6
5954,white,6
5955,white,5
5956,white,3
5957,white,5
5958,white,6
5959,white,6
5960,white,6
5961,white,5
5962,white,6
5963,white,8
5964,white,5
5965,white,6
5966,white,6
5967,white,3
5968,white,6
5969,white,6
5970,white,6
5971,white,6
5972,white,6
5973,white,6
5974,white,6
5975,white,6
5976,white,5
5977,white,6
5978,white,6
5979,white,6
5980,white,5
5981,white,6
5982,white,7
5983,white,7
5984,white,6
5985,white,6
5986,white,6
5987,white,5
5988,white,8
5989,white,5
5990,white,6
5991,white,6
5992,white,5
5993,white,4
5994,white,5
5995,white,7
5996,white,5
5997,white,5
5998,white,6
5999,white,7
6000,white,6
6001,white,5
6002,white,7
6003,white,6
6004,white,5
6005,white,6
6007,white,5
6008,white,7
6009,white,5
6010,white,6
6011,white,5
6012,white,8
6013,white,6
6014,white,7
6015,white,5
6016,white,5
6017,white,7
6018,white,5
6019,white,7
6020,white,6
6021,white,6
6022,white,6
6023,white,6
6024,white,5
6025,white,5
6026,white,5
6027,white,7
6028,white,5
6029,white,7
6030,white,6
6031,white,4
6032,white,6
6033,white,5
6034,white,6
6035,white,8
6036,white,4
